,quantity,month,city,평균기온(°C),일강수량(mm),일 최심신적설(cm),최대 순간 풍속(m/s),최저 해면기압(hPa),,합계 일조 시간(hr)
2556,964150,1,대전,0.2,0,0,2.9,1031.7,,6.8
2557,486350,1,대전,2,0,0,3.3,1022.7,,0
2558,530050,1,대전,2.4,0,0,4.3,1020.9,,5.1
2559,641850,1,대전,1,0.2,0,10,1019.1,,0
2560,646500,1,대전,-1.5,0,0,10.4,1022.7,,8.8
2561,667400,1,대전,-0.6,5.4,2,8.1,1017.7,,7.5
2562,737950,1,대전,1.8,0,0,11.5,1017.9,,2.3
2563,864100,1,대전,0.4,0,0,3.4,1025.6,,8.6
2564,468100,1,대전,2.5,3.5,0,3.3,1019.2,,0
2565,556950,1,대전,3.1,3,0,4.4,1017.9,,0.5
2566,566400,1,대전,1.1,0,0,7,1021.3,,5.2
2567,586600,1,대전,2.8,0,0,5.2,1024.5,,4.9
2568,655050,1,대전,3.5,2,0,4.8,1020.6,,0.9
2569,715200,1,대전,5.3,0.3,0,5.6,1018,,0
2570,833550,1,대전,-0.8,0,0,7.1,1022.4,,6.8
2571,453500,1,대전,-3.4,0,0,5,1027.4,,7.8
2572,487450,1,대전,-0.2,1.2,0.5,5.1,1024.8,,0
2573,546250,1,대전,-0.9,0,0,9.9,1024.4,,9
2574,477800,1,대전,-3.5,0,0,5.3,1030,,9.5
2575,734150,2,대전,-2.3,0,0,4.8,1031.3,,9.6
2576,722100,2,대전,-0.5,0,0,4.1,1029.9,,8
2577,925100,2,대전,0.5,0,0,3.6,1027.1,,5.5
2578,442750,2,대전,0,0,0,6.2,1021.2,,4.7
2579,496800,2,대전,0.5,0,0,6.8,1022.4,,7.4
2580,491700,2,대전,1.4,0,0,7.2,1024.6,,9.3
2581,672050,2,대전,1.7,0,0,7.9,1019.7,,3.2
2582,582650,2,대전,-6,0,0,10.7,1019.9,,9.4
2583,706899,2,대전,-4.5,0,0,9.6,1024.3,,9.1
2584,874884,2,대전,3.8,0,0,9,1016.3,,8.7
2585,581740,2,대전,5.2,0,0,7.5,1011.1,,6
2586,503100,2,대전,-0.5,0,0,11.6,1012.7,,9.9
2587,519200,2,대전,-0.8,0,0,10.3,1018.9,,10
2588,620200,2,대전,2.4,0,0,7.5,1020.6,,7.9
2589,816700,2,대전,6.1,2.3,0,9.7,1018.6,,0.5
2590,775050,2,대전,4.8,17,0,9,1012.8,,0
2591,1180800,2,대전,3.1,0,0,7.5,1014.5,,1.7
2596,852800,2,대전,6,1,0,8.5,1014.1,,5.3
2597,773450,2,대전,3,0,0,6,1018.3,,6.9
2598,1136238,2,대전,3.5,0,0,9,1017.2,,8.4
2599,590986,2,대전,5.8,0,0,6.4,1016.2,,4.1
2600,607400,2,대전,3.3,0,0,13.7,1016.8,,7.9
2601,570059,2,대전,-0.4,0,0,10.6,1025.1,,9.6
2602,643969,2,대전,2.1,0,0,6.8,1022.2,,0.3
2603,816653,3,대전,3,0.6,0,8.4,1018.1,,5.1
2604,722204,3,대전,3.8,0,0,6.6,1016.7,,10.5
2605,863989,3,대전,4.6,0.3,0,11.9,1009.3,,0.7
2606,575186,3,대전,-0.4,0,0,11.9,1016.5,,10.7
2607,577230,3,대전,0.3,0,0,5.6,1024.6,,8.6
2608,586824,3,대전,3.9,0,0,8,1021.4,,10.8
2609,647550,3,대전,4.9,0,0,6.7,1021.5,,10.8
2610,706845,3,대전,7.7,0,0,6.7,1019.2,,9
2611,615650,3,대전,4.4,0,0,13.7,1018.5,,9.1
2612,647950,3,대전,-1.7,0,0,13.3,1023.6,,11
2613,496550,3,대전,2.1,0,0,11.7,1017.4,,8.2
2614,489046,3,대전,3.7,0,0,9.2,1018.4,,11
2615,516185,3,대전,6.6,0.9,0,7.9,1017.7,,3.9
2616,610265,3,대전,5,0,0,5.7,1022.1,,9.1
2617,788541,3,대전,6.8,0,0,5.7,1019.7,,10.1
2618,757614,3,대전,10.3,0,0,4.3,1017.3,,9.3
2619,841844,3,대전,13,0,0,5.5,1014.8,,4.9
2620,392200,3,대전,9.7,37.4,0,10.5,1008.2,,0
2621,649200,3,대전,13.8,0,0,4.8,1010.1,,11
2622,519650,3,대전,14,0,0,6,1015.1,,7.5
2623,525950,3,대전,12.4,0,0,8.2,1013.9,,9.7
2624,801056,3,대전,9.7,0,0,13.7,1016.7,,10.4
2625,632330,3,대전,5.3,0,0,10.9,1024,,11.6
2626,817800,3,대전,5.7,0,0,7.4,1028.8,,11.5
2627,517425,3,대전,6.8,0,0,5.7,1032.4,,11.7
2628,474486,3,대전,8.5,0,0,7.6,1030.2,,11.7
2629,578023,3,대전,9.5,0,0,6.1,1022.9,,10.4
2630,583452,3,대전,10.6,0,0,7.8,1014.8,,9.3
2631,788784,3,대전,12.9,0,0,6,1015.6,,6.3
2632,700377,3,대전,14.8,0,0,7.5,1015.6,,10.3
2633,802739,3,대전,12.2,5.5,0,5.3,1012.1,,0
2634,515429,4,대전,11.9,0.6,0,11.6,1011.9,,0
2635,524826,4,대전,16.1,4.2,0,16.5,997.3,,7.1
2636,560114,4,대전,12,13,0,10.5,997,,0.8
2637,592651,4,대전,12,13.5,0,10,1012.3,,5.2
2638,815226,4,대전,10.4,3.1,0,6.3,1012.6,,0
2639,705824,4,대전,10.4,2.1,0,5.9,1015.2,,0
2640,860172,4,대전,8.3,0,0,7.6,1021.8,,2.3
2641,475003,4,대전,9.4,0,0,5.7,1023.6,,2.1
2642,506531,4,대전,10.3,0,0,5.8,1021.9,,10.1
2643,543673,4,대전,11.5,0,0,6.7,1019.9,,10.8
2644,670051,4,대전,13.6,0,0,5.8,1022.2,,11.4
2645,862024,4,대전,13,0,0,12.6,1021.6,,1.5
2646,622208,4,대전,10.8,1.5,0,15.9,1012.6,,0.2
2647,866398,4,대전,9,10.5,0,6.4,1005.6,,2
2648,576495,4,대전,11.9,1.9,0,9.4,1007.4,,8.9
2649,521224,4,대전,11.3,2.4,0,13.9,1005.8,,7
2650,583749,4,대전,11.1,0,0,8.9,1015.7,,11.2
2651,654982,4,대전,13.1,4.8,0,6.6,1011.5,,5.2
2652,732336,4,대전,14.3,4,0,4.4,1002.5,,0
2653,629000,4,대전,11.5,13,0,8.8,1001.5,,0
2654,881950,4,대전,13.3,0,0,6.3,1013.8,,9.4
2655,447950,4,대전,13.6,0,0,8.9,1016.9,,10.3
2656,578550,4,대전,14.5,0,0,8.4,1019.3,,12.1
2657,457300,4,대전,17.2,0,0,7.7,1016.9,,11
2658,684000,4,대전,16.4,0,0,7.1,1017.8,,12.6
2659,682150,4,대전,18,0,0,7.9,1016.5,,12.3
2660,609150,4,대전,19.3,0,0,9,1013.5,,12.4
2661,794150,4,대전,17.7,0.5,0,9,1010.6,,3.7
2662,401250,4,대전,16.3,20.1,0,10.2,1010.6,,0
2663,611700,4,대전,20.2,0,0,6.9,1011.1,,9.7
2664,583350,5,대전,21.3,0,0,5.1,1010.7,,10.4
2665,605400,5,대전,21.7,0,0,7.1,1009.2,,7.9
2666,640850,5,대전,19.2,5.3,0,5.7,1004.7,,0
2667,619200,5,대전,16.4,0,0,13,1006.7,,11.8
2668,884300,5,대전,13.6,0,0,8.5,1009.6,,13.1
2669,601450,5,대전,14.8,0,0,4,1010.1,,5.4
2670,482200,5,대전,16.7,0,0,7.6,1010.7,,11.5
2671,603450,5,대전,16.5,0,0,7.4,1011.6,,4.6
2672,608100,5,대전,19,0,0,7.3,1009.9,,8.8
2673,747550,5,대전,19.8,0,0,8.3,1015.3,,12.2
2674,582750,5,대전,18.2,10,0,13.1,999.7,,5.3
2675,870650,5,대전,14.9,10.9,0,11.8,999.1,,10.3
2676,491200,5,대전,19.8,0,0,11.7,1002.7,,12.7
2677,534850,5,대전,22.3,0,0,8.4,1005.2,,9.4
2678,544500,5,대전,20.2,0,0,7.1,1007.6,,0.9
2679,629700,5,대전,19,0,0,8.2,1008.8,,11.7
2680,744700,5,대전,18.6,0,0,5.2,1008.3,,11.6
2681,714800,5,대전,18.7,0,0,6,1001.9,,5.6
2682,749550,5,대전,18.1,0,0,8,1004.1,,5.7
2683,599600,5,대전,16.9,0,0,9.5,1007.4,,13.3
2684,496200,5,대전,19,0,0,7.8,1012.6,,13.3
2685,654800,5,대전,21.3,0,0,6.8,1011.7,,10.7
2686,793300,5,대전,21.4,0,0,5.6,1008,,12.2
2687,715000,5,대전,20.8,0,0,6.3,1006.1,,13.6
2688,792600,5,대전,20.9,0,0,6.9,1007.1,,13.4
2689,932150,5,대전,22.3,0,0,8.3,1009,,13.3
2690,530900,5,대전,23.3,0,0,5.6,1007.3,,12.7
2691,706050,5,대전,24.5,0,0,6.1,1006.1,,11.5
2692,618600,5,대전,24.4,0,0,6.8,1004.9,,10.9
2693,711500,5,대전,18.5,2.7,0,6.8,1003.2,,3.7
2694,923600,5,대전,21.1,0,0,5.3,1006.3,,9.8
2695,1212800,6,대전,23.3,0,0,7.7,1008.3,,12.5
2696,1450550,6,대전,22.5,0,0,5.1,1005,,4.8
2697,1270200,6,대전,22.1,0,0,10.2,1005.8,,11.8
2698,1328100,6,대전,22.9,0,0,6.1,1007.7,,9.7
2699,1460600,6,대전,18.8,0.1,0,8.4,1005.2,,2.3
2700,1767800,6,대전,22.1,0,0,6.1,1008.9,,12.6
2701,2142700,6,대전,24.1,0,0,5.2,1009.9,,12.1
2702,1776450,6,대전,22,0,0,3.2,1004.8,,1.3
2703,1818000,6,대전,23.1,0,0,6.3,1005.5,,9.1
2704,1580650,6,대전,25.8,0,0,7.9,1004.1,,10.1
2705,1563550,6,대전,23.2,1.3,0,7.2,999.7,,0.4
2706,1481950,6,대전,24.8,0,0,8.5,1000.8,,12.6
2707,1816400,6,대전,26.2,0,0,11,1003.8,,8
2708,2069050,6,대전,23.1,5.5,0,9.3,1006,,6.8
2709,1934500,6,대전,24.9,0,0,5.1,1005,,5.1
2710,1788400,6,대전,24.6,0.6,0,7.8,1002.5,,8.2
2711,1521300,6,대전,22.5,0.6,0,6.1,1002.7,,1.2
2712,1493500,6,대전,25,0,0,8.3,1003.5,,11.8
2713,1600950,6,대전,25.1,0,0,7.3,1006.3,,10.2
2714,1370800,6,대전,20.7,16.3,0,6.4,1007.8,,0.4
2715,2282850,6,대전,23.5,0,0,6,1007.6,,11.3
2716,1874300,6,대전,24.4,0,0,6.3,1007.5,,7.1
2717,1823100,6,대전,25,0,0,5.6,1008.4,,12.2
2718,1575100,6,대전,24,12.2,0,11.6,1006.6,,3.7
2719,1262900,6,대전,21.8,15,0,7.7,998.3,,1.2
2720,1455800,6,대전,20.4,66.9,0,7.4,993.2,,0
2721,1993700,6,대전,23.4,0,0,7.1,1002.4,,11
2722,2178250,6,대전,24.9,0,0,7,1008,,12.4
2723,1869050,6,대전,25.7,0,0,5.7,1003.6,,10.1
2724,1806650,6,대전,22.3,1.3,0,9.3,995.1,,0
2725,1602650,7,대전,22.8,0,0,9.4,993.8,,10.3
2726,1560300,7,대전,23.6,0,0,7.8,1000.7,,12.1
2727,1515900,7,대전,23.7,0,0,7.2,1003.8,,10.9
2728,1668750,7,대전,23.3,0,0,5.5,1007.7,,13.5
2729,1967700,7,대전,24.2,4.6,0,7.9,1008.2,,11.4
2730,2074800,7,대전,24.3,0,0,6.2,1009.4,,8.5
2731,1546100,7,대전,20.4,6.3,0,7.2,1009.8,,0
2732,1554150,7,대전,21.4,8.3,0,7,1009.7,,0.2
2733,1432700,7,대전,22,29.6,0,7.3,1013.4,,0
2734,1737500,7,대전,26.5,0,0,6.9,1011.1,,11.9
2735,1623300,7,대전,27.1,4,0,8,1006.9,,6.4
2736,2097250,7,대전,24.8,7.3,0,14.4,988.8,,0
2737,1868200,7,대전,23.9,4.6,0,12.3,989.3,,0.1
2738,1988100,7,대전,26.4,0,0,8.2,1001.7,,10.2
2739,1683300,7,대전,27,0,0,9.5,1003.8,,8.3
2740,1585550,7,대전,25.1,0,0,8.4,1004,,12.8
2741,1510950,7,대전,23.2,0,0,5.7,1004.5,,5.2
2742,1658350,7,대전,24.4,0.4,0,5.8,1007,,1
2743,2124050,7,대전,25.8,0,0,6.1,1008.7,,4.4
2744,2009500,7,대전,27.4,0,0,7.1,1007,,4.2
2745,1824600,7,대전,26.4,18.7,0,5,1005.4,,1.3
2746,1825000,7,대전,27.2,3.3,0,4.7,1004.4,,3.8
2747,1778250,7,대전,25.6,14.3,0,7.9,1006.2,,0.8
2748,1681150,7,대전,25.5,8.4,0,6.9,1004.3,,0
2749,2007650,7,대전,27.1,0,0,11.4,1005.4,,2.8
2750,2288450,7,대전,28.6,0,0,6.9,1006.2,,12.9
2751,1907500,7,대전,25.7,4,0,5.3,1007.8,,2.3
2752,2107550,7,대전,27.5,0,0,6.8,1006.6,,7.7
2753,1722150,7,대전,27.1,31.8,0,5.8,1006.2,,4.1
2754,1774450,7,대전,29.4,0,0,8.2,1006.5,,9.9
2755,1802850,7,대전,29.6,0,0,6.7,1007.7,,11.9
2756,1876250,8,대전,29.3,0,0,6.5,1008.3,,12.6
2757,2051150,8,대전,28,1.2,0,6.6,1008.9,,4.7
2758,2014450,8,대전,29,0,0,8.5,1007.6,,13
2759,2047300,8,대전,28.7,0,0,9.4,1005.6,,12.6
2760,1828800,8,대전,29,0,0,7.8,1007,,11.1
2761,1828500,8,대전,29.9,0,0,5.3,1010.2,,11.8
2762,1647350,8,대전,30.6,0,0,5.7,1013.3,,10.8
2763,1953050,8,대전,27.7,2.3,0,9.3,1011.6,,7.4
2764,2167500,8,대전,27.6,0,0,5.7,1009.4,,8
2765,2032500,8,대전,26.3,0,0,4,1008.5,,1.6
2766,2005600,8,대전,25.9,0,0,6.6,1006.3,,0
2767,1779000,8,대전,25.3,0,0,6.9,1002.8,,4.9
2768,1805450,8,대전,26.4,0,0,6.9,1003.2,,8.3
2769,1737000,8,대전,27,0,0,5.7,1004.5,,9.5
2770,1825600,8,대전,28,0,0,5.8,1006.3,,8.6
2771,1947750,8,대전,26.7,0,0,7.3,1005.2,,0.3
2772,1964400,8,대전,26.8,0,0,5.6,1006.4,,11.2
2773,1830050,8,대전,27.9,0,0,6.9,1010.2,,9.5
2774,1532100,8,대전,26.8,0,0,7.3,1011.2,,2.4
2775,1409200,8,대전,24.8,3.5,0,5.2,1008.1,,0.2
2776,1549500,8,대전,24.5,4.5,0,5.5,1002.7,,6.5
2777,1696850,8,대전,25.1,0,0,5.9,1005,,1.6
2778,1941050,8,대전,26.1,0,0,5,1005.9,,7.9
2779,1822150,8,대전,26.5,0,0,10,1004.6,,4.3
2780,1392500,8,대전,20.7,35.2,0,8.8,998.8,,0
2781,1638550,8,대전,23.1,0,0,6.6,1003.1,,11.5
2782,1444700,8,대전,23.8,3,0,8.1,1006.6,,6.4
2783,1617100,8,대전,24.2,0,0,7.8,1006.6,,10.1
2784,1707250,8,대전,23.9,0,0,4.5,1006.9,,10.3
2785,2032250,8,대전,24.5,1.9,0,6.5,1008.7,,11.4
2786,1849900,8,대전,25.3,0,0,7.5,1009.8,,10
2787,1794800,9,대전,25.4,0,0,7.6,1008.7,,5.1
2788,1398950,9,대전,23.4,3.8,0,8.5,1011.2,,3.9
2789,1550600,9,대전,23.8,0,0,6.6,1009.3,,7.9
2790,1477550,9,대전,24.9,0,0,4.5,1010.3,,9.1
2791,1650400,9,대전,22.9,0.1,0,6.5,1006.5,,1.1
2792,2072800,9,대전,21.8,0,0,8.2,1004.2,,1.2
2793,1786400,9,대전,22.6,0,0,10.4,1010.5,,12.2
2794,1708750,9,대전,21.8,0,0,9,1014.1,,12.2
2795,1470650,9,대전,21.4,0,0,7.6,1013.2,,12.2
2796,1291550,9,대전,21.8,0,0,6.2,1011.7,,12
2797,1355450,9,대전,21.3,1.1,0,7.4,1009,,6.9
2798,1496100,9,대전,17.8,13.5,0,9.2,1009,,1.1
2799,1879700,9,대전,18.7,0,0,8,1013.7,,11.7
2800,1753100,9,대전,19.9,0,0,6.4,1020.1,,11.1
2801,1681000,9,대전,20.4,0,0,9.4,1018.6,,11.2
2802,1600700,9,대전,20.1,0,0,7.7,1015.4,,7.2
2803,1434550,9,대전,21.5,0,0,8.8,1014.7,,11.2
2804,1455600,9,대전,21.6,0,0,5.3,1014.3,,11.3
2805,1670350,9,대전,21.6,0,0,5.4,1011.3,,10.2
2806,1980400,9,대전,21.5,0,0,6.6,1010.5,,9.5
2807,1969000,9,대전,21.9,0,0,4.9,1012.6,,10.6
2808,1834350,9,대전,23.1,0,0,8.3,1012.9,,11.4
2809,1720850,9,대전,20.5,0,0,5.8,1008.7,,0
2810,1688700,9,대전,22,0,0,5.6,1005.8,,5.1
2811,2360700,9,대전,22.1,0,0,6,1006,,5.8
2816,1939600,9,대전,21.1,0,0,11.6,1015.5,,1.7
2817,1355850,10,대전,18.1,49.8,0,13.2,994.3,,0
2818,1591750,10,대전,15.7,0,0,8,1012.3,,11.2
2819,1736150,10,대전,19.2,0,0,8,1017,,10
2820,2093100,10,대전,16.5,0,0,4.7,1024,,6.5
2821,1876350,10,대전,17.8,0,0,5.7,1020.9,,10.8
2822,1765250,10,대전,17.6,0,0,5.4,1019.1,,10.6
2823,1638800,10,대전,18.1,0,0,3.7,1015.2,,6.9
2824,1385250,10,대전,18.5,0,0,8.1,1010.3,,8.7
2825,1497050,10,대전,16.4,0.7,0,8.4,1010.3,,9.9
2826,1467650,10,대전,14.4,11.1,0,11.4,1007.4,,8.5
2827,1853250,10,대전,12.2,4.9,0,8.9,1011.4,,6.2
2828,1814950,10,대전,13.6,0.7,0,10.4,1015.6,,8.3
2829,1648200,10,대전,14.7,0,0,6.6,1019.4,,10.7
2830,1460350,10,대전,16.4,0,0,5.3,1019.1,,10.3
2831,1470250,10,대전,16.9,0,0,5.5,1018.1,,9.7
2832,1344350,10,대전,16.2,0,0,4.8,1018.3,,5.9
2833,1507700,10,대전,17,0,0,3.7,1018.9,,8.4
2834,1917150,10,대전,16.5,0,0,5,1018.7,,10.1
2835,1809350,10,대전,17.1,0,0,5.1,1015,,8.7
2836,1712650,10,대전,16.6,0,0,3.9,1015.8,,6.9
2837,1526600,10,대전,17.3,0,0,5,1017.6,,7.4
2838,1472150,10,대전,17.8,0,0,7,1018.6,,7.9
2839,1568650,10,대전,17.4,0,0,8.1,1017.6,,6
2840,1593650,10,대전,16.1,0,0,6.4,1017,,3.1
2841,1902150,10,대전,15.7,0,0,8.6,1022.1,,10
2842,1829800,10,대전,16.9,0,0,7.8,1014,,7.4
2843,1580650,10,대전,12.9,26.4,0,8.9,1008.7,,2.9
2844,1588400,10,대전,11.6,0,0,7.2,1017.8,,9
2845,1326150,10,대전,10.8,0.5,0,9.8,1021.2,,7.4
2846,1246350,10,대전,7.3,0,0,8.2,1024.6,,9.8
2847,1503300,10,대전,6.1,0,0,7,1028.5,,10
2848,1850450,11,대전,5.7,0,0,2.9,1024,,0.1
2849,1725650,11,대전,9.4,0,0,7.4,1021.7,,6.8
2850,1960600,11,대전,10.9,0,0,4.6,1026.2,,9.2
2851,1511600,11,대전,11,0,0,3.5,1026.5,,9.5
2852,1422450,11,대전,12.5,0,0,4.8,1023.6,,6.7
2853,1465050,11,대전,14,0.6,0,10.2,1023.2,,4.9
2854,1487100,11,대전,13.4,21.2,0,10.4,1016.8,,0
2855,2138750,11,대전,13.9,15.5,0,4.5,1015,,0
2856,2068350,11,대전,13.1,1.7,0,5.9,1015.1,,0.7
2857,1896450,11,대전,11,0,0,4.3,1020.9,,3.1
2858,1655100,11,대전,11.9,0,0,4.4,1026.6,,5.2
2859,1464750,11,대전,13.6,0,0,8.9,1028.1,,5.7
2860,1472300,11,대전,12.2,30.7,0,9.9,1014.5,,0
2861,2208900,11,대전,13.5,3.7,0,3.2,1012.7,,0
2862,2320300,11,대전,13.5,0,0,4.2,1017.7,,2.1
2863,1847850,11,대전,11.7,26.3,0,4.2,1013.7,,0.1
2864,2593650,11,대전,13.7,1.5,0,3.7,1014.6,,0
2865,1640850,11,대전,12.1,1.9,0,9.8,1017.3,,0
2866,1830050,11,대전,10.3,1.8,0,9.1,1021.4,,0
2867,2089050,11,대전,11.2,0,0,3.4,1022.4,,3.5
2868,1982900,11,대전,10,0,0,3.7,1025.1,,0.8
2869,2725300,11,대전,11.9,0.1,0,7.9,1025.4,,4.2
2870,2159800,11,대전,10.8,9.6,0,7.5,1023,,0
2871,2137050,11,대전,7.9,0.8,0,9.3,1023,,0
2872,1715850,11,대전,5.7,8.7,0,7.8,1017.3,,0
2873,1555750,11,대전,0.4,1.9,2,9.2,1014.8,,3.2
2874,1781050,11,대전,0.1,0,0,5,1019.8,,0.5
2875,2135300,11,대전,3.5,0.1,0,4.6,1029,,1.5
2876,2601100,11,대전,6.8,0,0,4.6,1023.8,,1.4
2877,2096200,11,대전,6.9,0,0,6.8,1022.7,,5.3
2878,2156600,12,대전,4.4,0,0,4.3,1023.2,,6.8
2879,1498050,12,대전,6.2,6.7,0,8.6,1012.6,,0
2880,1614000,12,대전,2.6,3.6,4,14.2,1011.6,,5.1
2881,1766000,12,대전,1.8,0.5,1.1,5.9,1018.5,,2.6
2882,1731300,12,대전,5.4,0,0,5.9,1023.7,,0.3
2883,2100450,12,대전,2.1,0,0,4,1027.4,,4.2
2884,1708450,12,대전,2.1,0,0,4.2,1028.8,,8.7
2885,1903850,12,대전,3.4,0,0,5,1031.4,,8.7
2886,1538850,12,대전,5.2,0,0,3.1,1027,,5.8
2887,1214500,12,대전,8.1,10.3,0,4.9,1011.7,,0
2888,1549000,12,대전,7.3,0.3,0,4.8,1011.1,,0.4
2889,1578750,12,대전,7.3,0,0,7.3,1022.4,,8
2890,2079950,12,대전,8.3,0,0,4.6,1022,,5.6
2891,1524150,12,대전,7.2,9.9,0,2.8,1018.5,,0
2892,2091300,12,대전,6.5,0.7,0,8.1,1017.9,,2.3
2893,1399600,12,대전,0.6,2.8,3.2,7,1017.9,,0.8
2894,1241800,12,대전,-2.7,0,0.1,7.6,1023.1,,8.1
2895,1367000,12,대전,-0.7,0,0,4.7,1031.7,,3.2
2896,1524550,12,대전,1.8,0,0,3.8,1033.4,,6.2
2897,1739350,12,대전,1.1,0,0,2.1,1027.1,,0.1
2898,1690800,12,대전,4.3,1.2,0,7.8,1024.3,,5.1
2899,1873450,12,대전,3.5,0.1,0,3.6,1025.2,,4.1
2900,1220200,12,대전,5.7,2,0,2.7,1021,,0
2901,1400550,12,대전,3,0,0,6.1,1019,,3.5
2902,1542600,12,대전,1,0,0,7,1020.1,,8.9
2903,1695500,12,대전,4.2,0,0,7.7,1018.4,,5.8
2904,1804650,12,대전,-2,0,0,5.9,1025.1,,8.9
2905,1505400,12,대전,-3.2,0,0,7.8,1032.8,,7.5
2906,1884750,12,대전,-1.3,0,0,3.9,1032.2,,7.7
2907,1461100,12,대전,1.2,1.6,0,6.4,1027.2,,7.6
2908,1542850,12,대전,1.5,0,0,6.6,1027.4,,4.7
9050,6342500,1,동두천,-8.1,0,0,10.3,1022.1,,8.6
9051,7071050,1,동두천,-7,0,0,13.1,1023.3,,8.4
9052,7141500,1,동두천,-4,0,0,5.6,1018.7,,7.7
9053,8880450,1,동두천,1.3,0,0,4.1,1016.5,,3
9054,7981000,1,동두천,1.3,0.8,0,5.8,1011.1,,3.2
9055,6214850,1,동두천,-3.5,2.1,0,10.2,1010.6,,8.7
9056,6369750,1,동두천,-6.3,0,0,5.1,1021.1,,8.8
9057,6239000,1,동두천,-6.9,0,0,6.5,1024.5,,8.8
9058,6630250,1,동두천,-4,0,0,6.6,1022.9,,8.6
9059,7094850,1,동두천,-2,0,0,9.2,1020.3,,8.4
9060,7873950,1,동두천,-0.4,0,0,9.3,1017.9,,8.6
9061,7218400,1,동두천,-4,0,0,4.8,1029.9,,9.1
9062,6767000,1,동두천,-3.1,0,0,4.2,1031.7,,4.6
9063,6394400,1,동두천,0.4,0,0,6,1023,,0.5
9064,6824200,1,동두천,1.4,0,0,5.1,1020.1,,6.6
9065,6163300,1,동두천,-0.6,0.5,0,10.2,1017,,0
9066,6517300,1,동두천,-4.4,0,0,9.5,1021.6,,9.3
9067,7357450,1,동두천,-3,6.2,0,7.6,1014.9,,2
9068,7098250,1,동두천,-0.9,0,0,8.3,1015.4,,8.2
9069,6408500,1,동두천,-3.7,0,0,5.1,1026.1,,7.4
9070,6672300,1,동두천,0,0,0,5.2,1019.4,,1.4
9071,6677400,1,동두천,1.7,0,0,6.1,1017.9,,3
9072,6250350,1,동두천,-0.3,0,0,7.8,1020.5,,7.5
9073,6827450,1,동두천,1.9,0,0,5.4,1023.4,,7.7
9074,7285550,1,동두천,1.3,6.6,0,5,1020.4,,0
9075,7873200,1,동두천,3,1.1,0,10.2,1017.9,,0.3
9076,6361550,1,동두천,-3.7,0,0,8.1,1021.7,,9.1
9077,6698150,1,동두천,-4.8,0,0,6,1027.5,,8.9
9078,6114200,1,동두천,-3.1,0,0,5.7,1024.4,,0
9079,6321100,1,동두천,-4,0,0,8.6,1024,,8.5
9080,6284800,1,동두천,-5.8,0,0,5.1,1029.3,,9.6
9081,8177550,2,동두천,-4.6,0,0,8.9,1030.9,,9.6
9082,7451750,2,동두천,-2.5,0,0,3.4,1029.2,,7.7
9083,6456450,2,동두천,-1.3,0,0,5,1026.2,,8.9
9084,6461050,2,동두천,-0.8,0,0,5.1,1019.7,,7.6
9085,6353250,2,동두천,-1,0,0,6.6,1021.2,,8.8
9086,6249350,2,동두천,-0.7,0,0,6.5,1023.8,,9.4
9087,6715650,2,동두천,0.3,0.2,0,8.5,1018.4,,4
9088,6656900,2,동두천,-9.9,0,0,12,1019.7,,9.7
9089,6706750,2,동두천,-6.2,0,0,10.5,1022.4,,8
9090,6907800,2,동두천,-0.5,0,0,11.2,1013.9,,2.6
9091,6886550,2,동두천,1.4,0,0,7.6,1010.7,,7.3
9092,5979800,2,동두천,-2.5,0,0,14,1011.8,,9.8
9093,6504450,2,동두천,-2.3,0,0,10.7,1017.7,,9.8
9094,7520950,2,동두천,0.7,0,0,5.5,1018.9,,1.1
9095,10295600,2,동두천,7.6,0,0,5.5,1018,,7.4
9096,7934300,2,동두천,4.1,9.5,0,4.1,1011.8,,0
9097,10744900,2,동두천,1.7,1.4,1,8.1,1012.3,,0.2
9102,9829150,2,동두천,3.5,2.5,0,12.3,1012.7,,4.3
9103,8474550,2,동두천,0.4,0,0,8.1,1018.4,,8
9104,7322050,2,동두천,1.2,0,0,6.4,1016.9,,9.6
9105,7173000,2,동두천,4.5,1.9,0,13.3,1014.1,,5.4
9106,6730250,2,동두천,0.7,0.5,0,12.5,1015.4,,7.2
9107,6457300,2,동두천,-2,0,0,9.1,1024,,8.7
9108,7754500,2,동두천,1.5,0,0,8.6,1021.4,,0.3
9109,8602900,3,동두천,2,0,0,10.9,1016.5,,3.4
9110,8194850,3,동두천,2.4,0,0,9.4,1016.1,,10.2
9111,6173550,3,동두천,1.8,4.2,0.2,11.1,1008.8,,0
9112,7016200,3,동두천,-2.1,0,0,11.7,1014.7,,10.2
9113,6511050,3,동두천,-1.3,0,0,5.8,1025,,8.4
9114,6404450,3,동두천,1.1,0,0,7.1,1021.1,,10.6
9115,6972600,3,동두천,2.9,0,0,6.4,1021.5,,10.3
9116,9010550,3,동두천,6.4,0,0,6.4,1019.3,,7.9
9117,6852500,3,동두천,2.1,0,0,15.8,1017.1,,9.3
9118,5572350,3,동두천,-3.3,0,0,13.9,1021.7,,10.9
9119,6146450,3,동두천,-0.6,0,0,17.4,1013.5,,8.6
9120,6487050,3,동두천,1.4,0,0,13.5,1016.9,,10.7
9121,6584250,3,동두천,5.3,0,0,11,1016.5,,10.9
9122,7019650,3,동두천,3.4,0,0,8.9,1021.1,,10
9123,8579550,3,동두천,4.2,0,0,7.4,1019.4,,9.4
9124,7852100,3,동두천,7.9,0,0,7,1016.9,,10.1
